Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"CNE9","CNE9 Enhancer Downstream Of SHOX","Biological Region","1","GC0XP000856","1.04609274864197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNE9"
"STEAP3","STEAP3 Metalloreductase","Protein Coding","44","GC02P119222","1.04368209838867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STEAP3"
"NPM2","Nucleophosmin/Nucleoplasmin 2","Protein Coding","36","GC08P022024","1.03736186027527","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM2"
"MGAT3","Beta-1,4-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase","Protein Coding","39","GC22P039447","1.03626644611359","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAT3"
"TBC1D20","TBC1 Domain Family Member 20","Protein Coding","37","GC20M000423","1.03496265411377","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D20"
"PCSK5","Proprotein Convertase Subtilisin/Kexin Type 5","Protein Coding","40","GC09P075890","1.03366303443909","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK5"
"CLEC4G","C-Type Lectin Domain Family 4 Member G","Protein Coding","36","GC19M007728","1.03366303443909","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC4G"
"SLC9A3R1","SLC9A3 Regulator 1","Protein Coding","45","GC17P074749","1.03287374973297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A3R1"
"ARF4","ADP Ribosylation Factor 4","Protein Coding","42","GC03M057572","1.03178524971008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF4"
"TAS1R3","Taste 1 Receptor Member 3","Protein Coding","39","GC01P001331","1.03178524971008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS1R3"
"IFI30","IFI30 Lysosomal Thiol Reductase","Protein Coding","38","GC19P018173","1.03178524971008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI30"
"TMPRSS11A","Transmembrane Serine Protease 11A","Protein Coding","36","GC04M067909","1.03178524971008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMPRSS11A"
"BSN","Bassoon Presynaptic Cytomatrix Protein","Protein Coding","34","GC03P049554","1.03178524971008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSN"
"NEUROG1","Neurogenin 1","Protein Coding","40","GC05M135534","1.02883017063141","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEUROG1"
"GCN1","GCN1 Activator Of EIF2AK4","Protein Coding","28","GC12M120128","1.02148962020874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCN1"
"WDR7","WD Repeat Domain 7","Protein Coding","33","GC18P056651","1.02106559276581","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR7"
"HSD3BP4","Hydroxy-Delta-5-Steroid Dehydrogenase, 3 Beta, Pseudogene 4","Pseudogene","12","GC01P119563","1.01870965957642","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD3BP4"
"SFRP2","Secreted Frizzled Related Protein 2","Protein Coding","41","GC04M153780","1.01625037193298","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFRP2"
"IFITM3","Interferon Induced Transmembrane Protein 3","Protein Coding","41","GC11M000319","1.01077103614807","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFITM3"
"INCENP","Inner Centromere Protein","Protein Coding","40","GC11P062142","1.00743508338928","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INCENP"
"NRTN","Neurturin","Protein Coding","39","GC19P005805","1.00170397758484","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRTN"
"SERPINA10","Serpin Family A Member 10","Protein Coding","38","GC14M094280","1.00015735626221","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA10"
"POFUT1","Protein O-Fucosyltransferase 1","Protein Coding","43","GC20P032207","0.999285578727722","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POFUT1"
"SLC39A7","Solute Carrier Family 39 Member 7","Protein Coding","40","GC06P033200","0.997219681739807","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A7"
"TINCR","TINCR Ubiquitin Domain Containing","RNA Gene","23","GC19M005558","0.992767512798309","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TINCR"
"FABP7","Fatty Acid Binding Protein 7","Protein Coding","41","GC06P122774","0.992664933204651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FABP7"
"GLO1","Glyoxalase I","Protein Coding","45","GC06M051573","0.990669131278992","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLO1"
"ATF2","Activating Transcription Factor 2","Protein Coding","45","GC02M175072","0.986438751220703","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF2"
"DHX9","DExH-Box Helicase 9","Protein Coding","40","GC01P182839","0.985275208950043","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX9"
"ECEL1","Endothelin Converting Enzyme Like 1","Protein Coding","38","GC02M232479","0.983156681060791","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECEL1"
"H3-4","H3.4 Histone","Protein Coding","32","GC01M228427","0.980503439903259","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3-4"
"DAZL","Deleted In Azoospermia Like","Protein Coding","39","GC03M016586","0.976207971572876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAZL"
"SLC23A3","Solute Carrier Family 23 Member 3","Protein Coding","36","GC02M219161","0.97088623046875","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC23A3"
"LYZL4","Lysozyme Like 4","Protein Coding","33","GC03M042360","0.97088623046875","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYZL4"
"ZFP3","ZFP3 Zinc Finger Protein","Protein Coding","33","GC17P005078","0.97088623046875","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP3"
"TOX3","TOX High Mobility Group Box Family Member 3","Protein Coding","37","GC16M052442","0.965533494949341","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOX3"
"DNAJB6","DnaJ Heat Shock Protein Family (Hsp40) Member B6","Protein Coding","41","GC07P157335","0.964585781097412","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB6"
"ITGA5","Integrin Subunit Alpha 5","Protein Coding","48","GC12M054549","0.962781190872192","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA5"
"LIG3","DNA Ligase 3","Protein Coding","44","GC17P034980","0.955649733543396","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG3"
"IP6K1","Inositol Hexakisphosphate Kinase 1","Protein Coding","40","GC03M050223","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IP6K1"
"B4GALNT2","Beta-1,4-N-Acetyl-Galactosaminyltransferase 2","Protein Coding","39","GC17P049132","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B4GALNT2"
"IP6K3","Inositol Hexakisphosphate Kinase 3","Protein Coding","39","GC06M033721","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IP6K3"
"DDX46","DEAD-Box Helicase 46","Protein Coding","38","GC05P134758","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX46"
"SYT9","Synaptotagmin 9","Protein Coding","36","GC11P007238","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT9"
"PCNP","PEST Proteolytic Signal Containing Nuclear Protein","Protein Coding","33","GC03P101574","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNP"
"LARGE2","LARGE Xylosyl- And Glucuronyltransferase 2","Protein Coding","28","GC11P046188","0.955014050006866","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARGE2"
"SSTR3","Somatostatin Receptor 3","Protein Coding","45","GC22M037204","0.938421487808228","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSTR3"
"BPHL","Biphenyl Hydrolase Like","Protein Coding","39","GC06P003118","0.933769524097443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPHL"
"ERO1A","Endoplasmic Reticulum Oxidoreductase 1 Alpha","Protein Coding","34","GC14M052640","0.933769524097443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERO1A"
"FNDC5","Fibronectin Type III Domain Containing 5","Protein Coding","33","GC01M032886","0.931526780128479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNDC5"
"GNL3","G Protein Nucleolar 3","Protein Coding","40","GC03P052681","0.929229497909546","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNL3"
"PIGF","Phosphatidylinositol Glycan Anchor Biosynthesis Class F","Protein Coding","39","GC02M046580","0.924327731132507","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGF"
"PBX2","PBX Homeobox 2","Protein Coding","37","GC06M032184","0.921341836452484","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBX2"
"TCF19","Transcription Factor 19","Protein Coding","36","GC06P061159","0.921341836452484","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF19"
"G3BP1","G3BP Stress Granule Assembly Factor 1","Protein Coding","39","GC05P151771","0.919463515281677","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G3BP1"
"PTN","Pleiotrophin","Protein Coding","41","GC07M137227","0.91882598400116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTN"
"ISG20","Interferon Stimulated Exonuclease Gene 20","Protein Coding","39","GC15P088635","0.908385276794434","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISG20"
"PENK","Proenkephalin","Protein Coding","37","GC08M056436","0.905414283275604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PENK"
"GALNT14","Polypeptide N-Acetylgalactosaminyltransferase 14","Protein Coding","41","GC02M030888","0.898089706897736","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT14"
"CHCHD7","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 7","Protein Coding","34","GC08P056211","0.898089706897736","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD7"
"CAPS","Calcyphosine","Protein Coding","36","GC19P005911","0.890630722045898","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPS"
"TSPAN1","Tetraspanin 1","Protein Coding","37","GC01P046175","0.888319313526154","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN1"
"TSPY1","Testis Specific Protein Y-Linked 1","Protein Coding","33","GC0YP009469","0.882133185863495","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPY1"
"GPR65","G Protein-Coupled Receptor 65","Protein Coding","38","GC14P088005","0.88179337978363","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR65"
"FBXO5","F-Box Protein 5","Protein Coding","37","GC06M152970","0.88179337978363","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO5"
"PRDM13","PR/SET Domain 13","Protein Coding","32","GC06P099606","0.88179337978363","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM13"
"LOC107988021","IKBKG Recombination Region","Biological Region","1","GC0XP154556","0.880279064178467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107988021"
"LOC107988022","IKBKG Downstream Recombination Region","Biological Region","1","GC0XP154568","0.880279064178467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107988022"
"BAG6","BAG Cochaperone 6","Protein Coding","35","GC06M031639","0.877266883850098","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAG6"
"CBLB","Cbl Proto-Oncogene B","Protein Coding","44","GC03M105655","0.872597754001617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLB"
"GJB3","Gap Junction Protein Beta 3","Protein Coding","44","GC01P034781","0.869999885559082","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJB3"
"TNFRSF9","TNF Receptor Superfamily Member 9","Protein Coding","43","GC01M007915","0.867258071899414","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF9"
"SLC17A3","Solute Carrier Family 17 Member 3","Protein Coding","40","GC06M025833","0.864447772502899","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A3"
"SIRPA","Signal Regulatory Protein Alpha","Protein Coding","42","GC20P001894","0.862652540206909","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRPA"
"THRA","Thyroid Hormone Receptor Alpha","Protein Coding","48","GC17P040058","0.861265897750854","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THRA"
"MYO1A","Myosin IA","Protein Coding","39","GC12M057028","0.859149158000946","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1A"
"UCN2","Urocortin 2","Protein Coding","33","GC03M048561","0.855722904205322","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN2"
"CYBRD1","Cytochrome B Reductase 1","Protein Coding","39","GC02P171522","0.848575592041016","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYBRD1"
"SHROOM3","Shroom Family Member 3","Protein Coding","36","GC04P076435","0.839466452598572","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHROOM3"
"PRG4","Proteoglycan 4","Protein Coding","40","GC01P186296","0.833746552467346","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRG4"
"EPHB1","EPH Receptor B1","Protein Coding","46","GC03P134795","0.831614017486572","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB1"
"TYRO3","TYRO3 Protein Tyrosine Kinase","Protein Coding","46","GC15P041557","0.831614017486572","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYRO3"
"PNPT1","Polyribonucleotide Nucleotidyltransferase 1","Protein Coding","42","GC02M055634","0.831614017486572","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPT1"
"CRYGC","Crystallin Gamma C","Protein Coding","40","GC02M208128","0.831614017486572","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYGC"
"PXDN","Peroxidasin","Protein Coding","41","GC02M001635","0.820686221122742","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PXDN"
"GRPR","Gastrin Releasing Peptide Receptor","Protein Coding","42","GC0XP016141","0.812059938907623","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRPR"
"L2HGDH","L-2-Hydroxyglutarate Dehydrogenase","Protein Coding","40","GC14M050237","0.787039995193481","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L2HGDH"
"KDM5D","Lysine Demethylase 5D","Protein Coding","35","GC0YM019703","0.785904407501221","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM5D"
"MMRN1","Multimerin 1","Protein Coding","39","GC04P089879","0.77681040763855","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMRN1"
"TUBB8","Tubulin Beta 8 Class VIII","Protein Coding","37","GC10M000048","0.766600012779236","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB8"
"CAP1","Cyclase Associated Actin Cytoskeleton Regulatory Protein 1","Protein Coding","40","GC01P040067","0.766336560249329","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAP1"
"LINC01554","Long Intergenic Non-Protein Coding RNA 1554","RNA Gene","19","GC05P095838","0.76580536365509","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01554"
"INTS2","Integrator Complex Subunit 2","Protein Coding","34","GC17M061865","0.755921423435211","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INTS2"
"LBX1","Ladybird Homeobox 1","Protein Coding","37","GC10M101226","0.749472618103027","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LBX1"
"EPS15","Epidermal Growth Factor Receptor Pathway Substrate 15","Protein Coding","45","GC01M051354","0.740354299545288","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPS15"
"GOLGA1","Golgin A1","Protein Coding","38","GC09M124878","0.735452234745026","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA1"
"LOC107980440","ABL Breakpoint Recombination Region","Biological Region","1","GC09P130710","0.735235214233398","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107980440"
"CXCR6","C-X-C Motif Chemokine Receptor 6","Protein Coding","40","GC03P045982","0.727272868156433","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR6"
"NFKBIL1","NFKB Inhibitor Like 1","Protein Coding","37","GC06P061167","0.725175559520721","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIL1"
"KLK11","Kallikrein Related Peptidase 11","Protein Coding","40","GC19M051778","0.722986221313477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK11"
"LASP1","LIM And SH3 Protein 1","Protein Coding","41","GC17P038869","0.71845531463623","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LASP1"
"IFITM2","Interferon Induced Transmembrane Protein 2","Protein Coding","36","GC11P000300","0.705814778804779","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFITM2"
"STARD3","StAR Related Lipid Transfer Domain Containing 3","Protein Coding","39","GC17P039637","0.700878024101257","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STARD3"
"MAPK7","Mitogen-Activated Protein Kinase 7","Protein Coding","48","GC17P031452","0.696675717830658","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK7"
"SMAD6","SMAD Family Member 6","Protein Coding","46","GC15P066702","0.684252083301544","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD6"
"MAP2K6","Mitogen-Activated Protein Kinase Kinase 6","Protein Coding","46","GC17P069414","0.67915016412735","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2K6"
"TRIM5","Tripartite Motif Containing 5","Protein Coding","41","GC11M005850","0.671794533729553","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM5"
"GBP1","Guanylate Binding Protein 1","Protein Coding","41","GC01M089052","0.668854534626007","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBP1"
"CAPN6","Calpain 6","Protein Coding","40","GC0XM111245","0.660316944122314","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPN6"
"OGN","Osteoglycin","Protein Coding","39","GC09M092383","0.658239722251892","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGN"
"H1-2","H1.2 Linker Histone, Cluster Member","Protein Coding","32","GC06M026056","0.657681703567505","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H1-2"
"TXNL1","Thioredoxin Like 1","Protein Coding","38","GC18M056597","0.655646800994873","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNL1"
"LOC106627982","GBAP1 Recombination Region","Biological Region","1","GC01P155231","0.655646800994873","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC106627982"
"MED23","Mediator Complex Subunit 23","Protein Coding","41","GC06M131573","0.655455827713013","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED23"
"CYP2C8","Cytochrome P450 Family 2 Subfamily C Member 8","Protein Coding","48","GC10M095038","0.653381943702698","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C8"
"NR2E1","Nuclear Receptor Subfamily 2 Group E Member 1","Protein Coding","43","GC06P108166","0.649614334106445","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR2E1"
"SLC26A5","Solute Carrier Family 26 Member 5","Protein Coding","42","GC07M103352","0.644799649715424","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC26A5"
"FSTL3","Follistatin Like 3","Protein Coding","37","GC19P000676","0.640901684761047","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSTL3"
"MIR19B1","MicroRNA 19b-1","RNA Gene","18","GC13P091479","0.640901684761047","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19B1"
"SRSF1","Serine And Arginine Rich Splicing Factor 1","Protein Coding","41","GC17M058000","0.639844715595245","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF1"
